ID_pais;País;Fecha;Activos;Inc Recuperados;Recuperados;Inc. Fallecidos;Fallecidos;Inc. Confirmados;Confirmados;Confirmados 100 mil hab.
131;Perú ;13/03/2020;28;;;;;13;28;0,09
131;Perú ;12/03/2020;15;;;;;4;15;0,05
131;Perú ;11/03/2020;11;;;;;0;11;0,03
131;Perú ;10/03/2020;11;;;;;4;11;0,03
131;Perú ;09/03/2020;7;;;;;1;7;0,02
131;Perú ;08/03/2020;6;;;;;5;6;0,02
131;Perú ;07/03/2020;1;;;;;0;1;0
131;Perú ;06/03/2020;1;;;;;1;1;0
132;Papúa Nueva Guinea ;01/04/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;31/03/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;30/03/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;29/03/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;28/03/2020;1;0;0;0;0;0;1;0,01
132;Papúa Nueva Guinea ;27/03/2020;1;0;0;0;0;0;1;0,01
132;Papúa Nueva Guinea ;26/03/2020;1;0;0;0;0;0;1;0,01
132;Papúa Nueva Guinea ;25/03/2020;1;0;0;0;0;0;1;0,01
132;Papúa Nueva Guinea ;24/03/2020;1;0;0;0;0;0;1;0,01
132;Papúa Nueva Guinea ;23/03/2020;1;;0;;0;0;1;0,01
132;Papúa Nueva Guinea ;22/03/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;21/03/2020;1;;;;;0;1;0,01
132;Papúa Nueva Guinea ;20/03/2020;1;;;;;1;1;0,01
133;Filipinas ;01/04/2020;2.165;1;50;8;96;227;2.311;2,17
133;Filipinas ;31/03/2020;1.947;7;49;10;88;538;2.084;1,95
133;Filipinas ;30/03/2020;1.426;0;42;7;78;128;1.546;1,45
133;Filipinas ;29/03/2020;1.305;7;42;3;71;343;1.418;1,33
133;Filipinas ;28/03/2020;972;4;35;14;68;272;1.075;1,01
133;Filipinas ;27/03/2020;718;3;31;9;54;96;803;0,75
133;Filipinas ;26/03/2020;634;2;28;7;45;71;707;0,66
133;Filipinas ;25/03/2020;572;6;26;3;38;84;636;0,60
133;Filipinas ;24/03/2020;497;3;20;2;35;90;552;0,52
133;Filipinas ;23/03/2020;412;0;17;8;33;82;462;0,43
133;Filipinas ;22/03/2020;338;4;17;6;25;73;380;0,36
133;Filipinas ;21/03/2020;275;5;13;1;19;77;307;0,29
133;Filipinas ;20/03/2020;204;0;8;1;18;13;230;0,22
133;Filipinas ;19/03/2020;192;3;8;-2;17;15;217;0,20
133;Filipinas ;18/03/2020;178;0;5;7;19;15;202;0,19
133;Filipinas ;17/03/2020;170;3;5;0;12;45;187;0,18
133;Filipinas ;16/03/2020;128;0;2;1;12;2;142;0,13
133;Filipinas ;15/03/2020;127;0;2;3;11;29;140;0,13
133;Filipinas ;14/03/2020;101;0;2;3;8;47;111;0,10
133;Filipinas ;13/03/2020;57;0;2;3;5;12;64;0,06
133;Filipinas ;12/03/2020;48;0;2;1;2;3;52;0,05
133;Filipinas ;11/03/2020;46;0;2;0;1;16;49;0,05
133;Filipinas ;10/03/2020;30;1;2;0;1;13;33;0,03
133;Filipinas ;09/03/2020;18;0;1;0;1;10;20;0,02
133;Filipinas ;08/03/2020;8;0;1;0;1;4;10;0,01
133;Filipinas ;07/03/2020;4;0;1;0;1;1;6;0,01
133;Filipinas ;06/03/2020;3;0;1;0;1;2;5;0
133;Filipinas ;05/03/2020;1;0;1;0;1;0;3;0
133;Filipinas ;04/03/2020;1;0;1;0;1;0;3;0
133;Filipinas ;03/03/2020;1;0;1;0;1;0;3;0
133;Filipinas ;02/03/2020;1;0;1;0;1;0;3;0
133;Filipinas ;01/03/2020;1;0;1;0;1;0;3;0
133;Filipinas ;29/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;28/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;27/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;26/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;25/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;24/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;23/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;22/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;21/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;20/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;19/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;18/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;17/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;16/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;15/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;14/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;13/02/2020;1;0;1;0;1;0;3;0
133;Filipinas ;12/02/2020;1;1;1;0;1;0;3;0
133;Filipinas ;11/02/2020;2;;;0;1;0;3;0
133;Filipinas ;10/02/2020;2;;;0;1;0;3;0
133;Filipinas ;09/02/2020;2;;;0;1;0;3;0
133;Filipinas ;08/02/2020;2;;;0;1;0;3;0
133;Filipinas ;07/02/2020;2;;;0;1;1;3;0
133;Filipinas ;06/02/2020;1;;;0;1;0;2;0
133;Filipinas ;05/02/2020;1;;;0;1;0;2;0
133;Filipinas ;04/02/2020;1;;;0;1;0;2;0
133;Filipinas ;03/02/2020;1;;;0;1;0;2;0
133;Filipinas ;02/02/2020;1;;;1;1;1;2;0
133;Filipinas ;01/02/2020;1;;;;;0;1;0
133;Filipinas ;31/01/2020;1;;;;;0;1;0
133;Filipinas ;30/01/2020;1;;;;;1;1;0
134;Pakistán ;01/04/2020;1.997;18;94;1;27;180;2.118;1,05
134;Pakistán ;31/03/2020;1.836;0;76;5;26;221;1.938;0,96
134;Pakistán ;30/03/2020;1.620;47;76;7;21;120;1.717;0,85
134;Pakistán ;29/03/2020;1.554;0;29;2;14;102;1.597;0,79
134;Pakistán ;28/03/2020;1.454;6;29;1;12;122;1.495;0,74
134;Pakistán ;27/03/2020;1.339;2;23;2;11;172;1.373;0,68
134;Pakistán ;26/03/2020;1.171;0;21;1;9;138;1.201;0,60
134;Pakistán ;25/03/2020;1.034;3;21;1;8;91;1.063;0,53
134;Pakistán ;24/03/2020;947;13;18;1;7;97;972;0,48
134;Pakistán ;23/03/2020;864;0;5;1;6;99;875;0,44
134;Pakistán ;22/03/2020;766;-8;5;2;5;46;776;0,39
134;Pakistán ;21/03/2020;714;0;13;0;3;229;730;0,36
134;Pakistán ;20/03/2020;485;0;13;1;3;47;501;0,25
134;Pakistán ;19/03/2020;439;11;13;2;2;155;454;0,23
134;Pakistán ;18/03/2020;297;0;2;;;63;299;0,15
134;Pakistán ;17/03/2020;234;0;2;;;100;236;0,12
134;Pakistán ;16/03/2020;134;0;2;;;83;136;0,07
134;Pakistán ;15/03/2020;51;0;2;;;22;53;0,03
134;Pakistán ;14/03/2020;29;0;2;;;3;31;0,02
134;Pakistán ;13/03/2020;26;0;2;;;8;28;0,01
134;Pakistán ;12/03/2020;18;0;2;;;1;20;0,01
134;Pakistán ;11/03/2020;17;1;2;;;3;19;0,01
134;Pakistán ;10/03/2020;15;0;1;;;10;16;0,01
134;Pakistán ;09/03/2020;5;0;1;;;0;6;0
134;Pakistán ;08/03/2020;5;1;1;;;0;6;0
134;Pakistán ;07/03/2020;6;;;;;0;6;0
134;Pakistán ;06/03/2020;6;;;;;1;6;0
134;Pakistán ;05/03/2020;5;;;;;0;5;0
134;Pakistán ;04/03/2020;5;;;;;0;5;0
134;Pakistán ;03/03/2020;5;;;;;1;5;0
134;Pakistán ;02/03/2020;4;;;;;0;4;0
134;Pakistán ;01/03/2020;4;;;;;0;4;0
134;Pakistán ;29/02/2020;4;;;;;2;4;0
134;Pakistán ;28/02/2020;2;;;;;0;2;0
134;Pakistán ;27/02/2020;2;;;;;0;2;0
134;Pakistán ;26/02/2020;2;;;;;2;2;0
135;Polonia ;01/04/2020;2.464;40;47;10;43;243;2.554;6,73
135;Polonia ;31/03/2020;2.271;0;7;2;33;256;2.311;6,09
135;Polonia ;30/03/2020;2.017;0;7;9;31;193;2.055;5,41
135;Polonia ;29/03/2020;1.833;0;7;4;22;224;1.862;4,90
135;Polonia ;28/03/2020;1.613;0;7;2;18;249;1.638;4,31
135;Polonia ;27/03/2020;1.366;0;7;0;16;168;1.389;3,66
135;Polonia ;26/03/2020;1.198;0;7;2;16;170;1.221;3,22
135;Polonia ;25/03/2020;1.030;6;7;4;14;150;1.051;2,77
135;Polonia ;24/03/2020;890;0;1;2;10;152;901;2,37
135;Polonia ;23/03/2020;740;0;1;1;8;115;749;1,97
135;Polonia ;22/03/2020;626;0;1;2;7;98;634;1,67
135;Polonia ;21/03/2020;530;0;1;0;5;111;536;1,41
135;Polonia ;20/03/2020;419;0;1;0;5;70;425;1,12
135;Polonia ;19/03/2020;349;-12;1;0;5;104;355;0,93
135;Polonia ;18/03/2020;233;0;13;0;5;13;251;0,66
135;Polonia ;17/03/2020;220;0;13;1;5;61;238;0,63
135;Polonia ;16/03/2020;160;13;13;1;4;58;177;0,47
135;Polonia ;15/03/2020;116;;;0;3;16;119;0,31
135;Polonia ;14/03/2020;100;;;1;3;35;103;0,27
135;Polonia ;13/03/2020;66;;;1;2;19;68;0,18
135;Polonia ;12/03/2020;48;;;1;1;18;49;0,13
135;Polonia ;11/03/2020;31;;;;;9;31;0,08
135;Polonia ;10/03/2020;22;;;;;6;22;0,06
135;Polonia ;09/03/2020;16;;;;;5;16;0,04
135;Polonia ;08/03/2020;11;;;;;6;11;0,03
135;Polonia ;07/03/2020;5;;;;;0;5;0,01
135;Polonia ;06/03/2020;5;;;;;4;5;0,01
135;Polonia ;05/03/2020;1;;;;;0;1;0
135;Polonia ;04/03/2020;1;;;;;1;1;0
136;Estado de Palestina ;01/04/2020;115;0;18;0;1;15;134;2,93
136;Estado de Palestina ;31/03/2020;100;0;18;0;1;3;119;2,60
136;Estado de Palestina ;30/03/2020;97;0;18;0;1;7;116;2,54
136;Estado de Palestina ;29/03/2020;90;0;18;0;1;11;109;2,39
136;Estado de Palestina ;28/03/2020;79;1;18;0;1;7;98;2,14
136;Estado de Palestina ;27/03/2020;73;0;17;0;1;7;91;1,99
136;Estado de Palestina ;26/03/2020;66;0;17;1;1;25;84;1,84
136;Estado de Palestina ;25/03/2020;42;0;17;;;0;59;1,29
136;Estado de Palestina ;24/03/2020;42;0;17;;;0;59;1,29
136;Estado de Palestina ;23/03/2020;42;0;17;;;7;59;1,29
136;Estado de Palestina ;22/03/2020;35;0;17;;;4;52;1,14
136;Estado de Palestina ;21/03/2020;31;0;17;;;1;48;1,05
136;Estado de Palestina ;20/03/2020;30;17;17;;;3;47;1,03
136;Estado de Palestina ;19/03/2020;44;;;;;3;44;0,96
136;Estado de Palestina ;18/03/2020;41;;;;;2;41;0,90
136;Estado de Palestina ;17/03/2020;39;;;;;1;39;0,85
136;Estado de Palestina ;16/03/2020;38;;;;;0;38;0,83
136;Estado de Palestina ;15/03/2020;38;;;;;3;38;0,83
136;Estado de Palestina ;14/03/2020;35;;;;;4;35;0,77
136;Estado de Palestina ;13/03/2020;31;;;;;1;31;0,68
136;Estado de Palestina ;12/03/2020;30;;;;;0;30;0,66
136;Estado de Palestina ;11/03/2020;30;;;;;4;30;0,66
136;Estado de Palestina ;10/03/2020;26;;;;;7;26;0,57
136;Estado de Palestina ;09/03/2020;19;;;;;3;19;0,42
136;Estado de Palestina ;08/03/2020;16;;;;;0;16;0,35
136;Estado de Palestina ;07/03/2020;16;;;;;9;16;0,35
136;Estado de Palestina ;06/03/2020;7;;;;;3;7;0,15
136;Estado de Palestina ;05/03/2020;4;;;;;4;4;0,09
137;Paraguay ;01/04/2020;65;0;1;0;3;4;69;0,98
137;Paraguay ;31/03/2020;61;0;1;0;3;1;65;0,92
137;Paraguay ;30/03/2020;60;0;1;0;3;5;64;0,91
137;Paraguay ;29/03/2020;55;0;1;0;3;3;59;0,84
137;Paraguay ;28/03/2020;52;0;1;0;3;4;56;0,79
137;Paraguay ;27/03/2020;48;1;1;0;3;11;52;0,74
137;Paraguay ;26/03/2020;38;0;0;0;3;4;41;0,58
137;Paraguay ;25/03/2020;34;0;0;1;3;10;37;0,52
137;Paraguay ;24/03/2020;25;0;0;1;2;5;27;0,38
137;Paraguay ;23/03/2020;21;;0;0;1;0;22;0,31
137;Paraguay ;22/03/2020;21;;;0;1;4;22;0,31
137;Paraguay ;21/03/2020;17;;;1;1;5;18;0,26
137;Paraguay ;20/03/2020;13;;;;;2;13;0,18
137;Paraguay ;19/03/2020;11;;;;;0;11;0,16
137;Paraguay ;18/03/2020;11;;;;;2;11;0,16
137;Paraguay ;17/03/2020;9;;;;;1;9;0,13
137;Paraguay ;16/03/2020;8;;;;;2;8;0,11
137;Paraguay ;15/03/2020;6;;;;;0;6;0,09
137;Paraguay ;14/03/2020;6;;;;;0;6;0,09
137;Paraguay ;13/03/2020;6;;;;;1;6;0,09
137;Paraguay ;12/03/2020;5;;;;;0;5;0,07
137;Paraguay ;11/03/2020;5;;;;;4;5;0,07
137;Paraguay ;10/03/2020;1;;;;;0;1;0,01
137;Paraguay ;09/03/2020;1;;;;;0;1;0,01
137;Paraguay ;08/03/2020;1;;;;;1;1;0,01
138;Catar ;01/04/2020;762;9;71;0;2;54;835;30,02
138;Catar ;31/03/2020;717;11;62;1;2;88;781;28,08
138;Catar ;30/03/2020;641;3;51;0;1;59;693;24,91
138;Catar ;29/03/2020;585;3;48;0;1;44;634;22,79
138;Catar ;28/03/2020;544;2;45;1;1;28;590;21,21
138;Catar ;27/03/2020;519;0;43;0;0;13;562;20,20
138;Catar ;26/03/2020;506;2;43;0;0;12;549;19,74
138;Catar ;25/03/2020;496;0;41;0;0;11;537;19,30
138;Catar ;24/03/2020;485;8;41;0;0;25;526;18,91
138;Catar ;23/03/2020;468;0;33;;0;7;501;18,01
138;Catar ;22/03/2020;461;6;33;;;13;494;17,76
138;Catar ;21/03/2020;454;17;27;;;11;481;17,29
138;Catar ;20/03/2020;460;6;10;;;10;470;16,90
138;Catar ;19/03/2020;456;0;4;;;8;460;16,54
138;Catar ;18/03/2020;448;0;4;;;13;452;16,25
138;Catar ;17/03/2020;435;0;4;;;0;439;15,78
138;Catar ;16/03/2020;435;0;4;;;38;439;15,78
138;Catar ;15/03/2020;397;0;4;;;64;401;14,42
138;Catar ;14/03/2020;333;4;4;;;17;337;12,11
138;Catar ;13/03/2020;320;;;;;58;320;11,50
138;Catar ;12/03/2020;262;;;;;0;262;9,42
138;Catar ;11/03/2020;262;;;;;238;262;9,42
138;Catar ;10/03/2020;24;;;;;6;24;0,86
138;Catar ;09/03/2020;18;;;;;3;18;0,65
138;Catar ;08/03/2020;15;;;;;7;15;0,54
138;Catar ;07/03/2020;8;;;;;0;8;0,29
138;Catar ;06/03/2020;8;;;;;0;8;0,29
138;Catar ;05/03/2020;8;;;;;0;8;0,29
138;Catar ;04/03/2020;8;;;;;1;8;0,29
138;Catar ;03/03/2020;7;;;;;4;7;0,25
138;Catar ;02/03/2020;3;;;;;0;3;0,11
138;Catar ;01/03/2020;3;;;;;2;3;0,11
138;Catar ;29/02/2020;1;;;;;1;1;0,04
139;Rumanía ;01/04/2020;2.116;32;252;10;92;215;2.460;12,67
139;Rumanía ;31/03/2020;1.943;11;220;17;82;136;2.245;11,56
139;Rumanía ;30/03/2020;1.835;3;209;22;65;294;2.109;10,86
139;Rumanía ;29/03/2020;1.566;67;206;6;43;363;1.815;9,35
139;Rumanía ;28/03/2020;1.276;24;139;11;37;160;1.452;7,48
139;Rumanía ;27/03/2020;1.151;21;115;3;26;263;1.292;6,65
139;Rumanía ;26/03/2020;912;8;94;6;23;123;1.029;5,30
139;Rumanía ;25/03/2020;803;7;86;6;17;112;906;4,67
139;Rumanía ;24/03/2020;704;15;79;4;11;218;794;4,09
139;Rumanía ;23/03/2020;505;0;64;4;7;143;576;2,97
139;Rumanía ;22/03/2020;366;12;64;3;3;66;433;2,23
139;Rumanía ;21/03/2020;315;27;52;;;59;367;1,89
139;Rumanía ;20/03/2020;283;0;25;;;31;308;1,59
139;Rumanía ;19/03/2020;252;6;25;;;17;277;1,43
139;Rumanía ;18/03/2020;241;3;19;;;76;260;1,34
139;Rumanía ;17/03/2020;168;7;16;;;26;184;0,95
139;Rumanía ;16/03/2020;149;0;9;;;27;158;0,81
139;Rumanía ;15/03/2020;122;0;9;;;8;131;0,67
139;Rumanía ;14/03/2020;114;2;9;;;34;123;0,63
139;Rumanía ;13/03/2020;82;1;7;;;40;89;0,46
139;Rumanía ;12/03/2020;43;0;6;;;4;49;0,25
139;Rumanía ;11/03/2020;39;3;6;;;20;45;0,23
139;Rumanía ;10/03/2020;22;0;3;;;10;25;0,13
139;Rumanía ;09/03/2020;12;0;3;;;0;15;0,08
139;Rumanía ;08/03/2020;12;0;3;;;6;15;0,08
139;Rumanía ;07/03/2020;6;2;3;;;0;9;0,05
139;Rumanía ;06/03/2020;8;0;1;;;3;9;0,05
139;Rumanía ;05/03/2020;5;0;1;;;2;6;0,03
139;Rumanía ;04/03/2020;3;1;1;;;1;4;0,02
139;Rumanía ;03/03/2020;3;;;;;0;3;0,02
139;Rumanía ;02/03/2020;3;;;;;0;3;0,02
139;Rumanía ;01/03/2020;3;;;;;0;3;0,02
139;Rumanía ;29/02/2020;3;;;;;0;3;0,02
139;Rumanía ;28/02/2020;3;;;;;2;3;0,02
139;Rumanía ;27/02/2020;1;;;;;0;1;0,01
139;Rumanía ;26/02/2020;1;;;;;1;1;0,01
140;Serbia ;01/04/2020;1.032;;;12;28;160;1.060;15,22
140;Serbia ;31/03/2020;884;;;0;16;115;900;12,92
140;Serbia ;30/03/2020;769;;;3;16;44;785;11,27
140;Serbia ;29/03/2020;728;;;3;13;82;741;10,64
140;Serbia ;28/03/2020;649;0;0;9;10;202;659;9,46
140;Serbia ;27/03/2020;456;0;0;0;1;73;457;6,56
140;Serbia ;26/03/2020;383;-15;0;-3;1;0;384;5,51
140;Serbia ;25/03/2020;365;0;15;1;4;81;384;5,51
140;Serbia ;24/03/2020;285;14;15;0;3;54;303;4,35
140;Serbia ;23/03/2020;245;0;1;1;3;27;249;3,58
140;Serbia ;22/03/2020;219;0;1;1;2;51;222;3,19
140;Serbia ;21/03/2020;169;0;1;0;1;36;171;2,46
140;Serbia ;20/03/2020;133;0;1;1;1;32;135;1,94
140;Serbia ;19/03/2020;102;0;1;;;20;103;1,48
140;Serbia ;18/03/2020;82;0;1;;;18;83;1,19
140;Serbia ;17/03/2020;64;0;1;;;10;65;0,93
140;Serbia ;16/03/2020;54;1;1;;;7;55;0,79
140;Serbia ;15/03/2020;48;;;;;2;48;0,69
140;Serbia ;14/03/2020;46;;;;;11;46;0,66
140;Serbia ;13/03/2020;35;;;;;16;35;0,50
140;Serbia ;12/03/2020;19;;;;;7;19;0,27
140;Serbia ;11/03/2020;12;;;;;7;12;0,17
140;Serbia ;10/03/2020;5;;;;;4;5;0,07
140;Serbia ;09/03/2020;1;;;;;0;1;0,01
140;Serbia ;08/03/2020;1;;;;;0;1;0,01
140;Serbia ;07/03/2020;1;;;;;0;1;0,01
140;Serbia ;06/03/2020;1;;;;;1;1;0,01
141;Rusia ;01/04/2020;2.563;69;190;7;24;440;2.777;1,89
141;Rusia ;31/03/2020;2.199;55;121;8;17;501;2.337;1,59
141;Rusia ;30/03/2020;1.761;2;66;1;9;302;1.836;1,25
141;Rusia ;29/03/2020;1.462;15;64;4;8;270;1.534;1,04
141;Rusia ;28/03/2020;1.211;4;49;0;4;228;1.264;0,86
141;Rusia ;27/03/2020;987;7;45;1;4;196;1.036;0,71
141;Rusia ;26/03/2020;799;9;38;0;3;182;840;0,57
141;Rusia ;25/03/2020;626;7;29;2;3;163;658;0,45
141;Rusia ;24/03/2020;472;6;22;0;1;57;495;0,34
141;Rusia ;23/03/2020;421;0;16;0;1;71;438;0,30
141;Rusia ;22/03/2020;350;4;16;0;1;61;367;0,25
141;Rusia ;21/03/2020;293;3;12;0;1;53;306;0,21
141;Rusia ;20/03/2020;243;0;9;0;1;54;253;0,17
141;Rusia ;19/03/2020;189;1;9;1;1;52;199;0,14
141;Rusia ;18/03/2020;139;0;8;;;33;147;0,10
141;Rusia ;17/03/2020;106;0;8;;;24;114;0,08
141;Rusia ;16/03/2020;82;0;8;;;27;90;0,06
141;Rusia ;15/03/2020;55;0;8;;;4;63;0,04
141;Rusia ;14/03/2020;51;5;8;;;14;59;0,04
141;Rusia ;13/03/2020;42;0;3;;;17;45;0,03
141;Rusia ;12/03/2020;25;0;3;;;8;28;0,02
141;Rusia ;11/03/2020;17;0;3;;;0;20;0,01
141;Rusia ;10/03/2020;17;0;3;;;3;20;0,01
141;Rusia ;09/03/2020;14;0;3;;;0;17;0,01
141;Rusia ;08/03/2020;14;1;3;;;4;17;0,01
141;Rusia ;07/03/2020;11;0;2;;;0;13;0,01
141;Rusia ;06/03/2020;11;0;2;;;9;13;0,01
141;Rusia ;05/03/2020;2;0;2;;;1;4;0
141;Rusia ;04/03/2020;1;0;2;;;0;3;0
141;Rusia ;03/03/2020;1;0;2;;;0;3;0
141;Rusia ;02/03/2020;1;0;2;;;1;3;0
141;Rusia ;01/03/2020;0;0;2;;;0;2;0
141;Rusia ;29/02/2020;0;0;2;;;0;2;0
141;Rusia ;28/02/2020;0;0;2;;;0;2;0
141;Rusia ;27/02/2020;0;0;2;;;0;2;0
141;Rusia ;26/02/2020;0;0;2;;;0;2;0
141;Rusia ;25/02/2020;0;0;2;;;0;2;0
141;Rusia ;24/02/2020;0;0;2;;;0;2;0
141;Rusia ;23/02/2020;0;0;2;;;0;2;0
141;Rusia ;22/02/2020;0;0;2;;;0;2;0
141;Rusia ;21/02/2020;0;0;2;;;0;2;0
141;Rusia ;20/02/2020;0;0;2;;;0;2;0
141;Rusia ;19/02/2020;0;0;2;;;0;2;0
141;Rusia ;18/02/2020;0;0;2;;;0;2;0
141;Rusia ;17/02/2020;0;0;2;;;0;2;0
141;Rusia ;16/02/2020;0;0;2;;;0;2;0
141;Rusia ;15/02/2020;0;0;2;;;0;2;0
141;Rusia ;14/02/2020;0;0;2;;;0;2;0
141;Rusia ;13/02/2020;0;0;2;;;0;2;0
141;Rusia ;12/02/2020;0;2;2;;;0;2;0
141;Rusia ;11/02/2020;2;;;;;0;2;0
141;Rusia ;10/02/2020;2;;;;;0;2;0
141;Rusia ;09/02/2020;2;;;;;0;2;0
141;Rusia ;08/02/2020;2;;;;;0;2;0
141;Rusia ;07/02/2020;2;;;;;0;2;0
141;Rusia ;06/02/2020;2;;;;;0;2;0
141;Rusia ;05/02/2020;2;;;;;0;2;0
141;Rusia ;04/02/2020;2;;;;;0;2;0
141;Rusia ;03/02/2020;2;;;;;0;2;0
141;Rusia ;02/02/2020;2;;;;;0;2;0
141;Rusia ;01/02/2020;2;;;;;0;2;0
141;Rusia ;31/01/2020;2;;;;;2;2;0
142;Ruanda ;01/04/2020;82;;;;;7;82;0,67
142;Ruanda ;31/03/2020;75;;;;;5;75;0,61
142;Ruanda ;30/03/2020;70;;;;;0;70;0,57
142;Ruanda ;29/03/2020;70;;;;;10;70;0,57
142;Ruanda ;28/03/2020;60;0;0;0;0;6;60;0,49
142;Ruanda ;27/03/2020;54;0;0;0;0;4;54;0,44
142;Ruanda ;26/03/2020;50;0;0;0;0;9;50;0,41
142;Ruanda ;25/03/2020;41;0;0;0;0;1;41;0,33
142;Ruanda ;24/03/2020;40;0;0;0;0;4;40;0,33
142;Ruanda ;23/03/2020;36;;0;;0;17;36;0,29
142;Ruanda ;22/03/2020;19;;;;;2;19;0,15
142;Ruanda ;21/03/2020;17;;;;;0;17;0,14
142;Ruanda ;20/03/2020;17;;;;;9;17;0,14
142;Ruanda ;19/03/2020;8;;;;;0;8;0,07
142;Ruanda ;18/03/2020;8;;;;;1;8;0,07
142;Ruanda ;17/03/2020;7;;;;;2;7;0,06
142;Ruanda ;16/03/2020;5;;;;;4;5;0,04
142;Ruanda ;15/03/2020;1;;;;;0;1;0,01
142;Ruanda ;14/03/2020;1;;;;;1;1;0,01
143;Arabia Saudita ;01/04/2020;1.440;99;264;6;16;157;1.720;5,10
143;Arabia Saudita ;31/03/2020;1.388;50;165;2;10;110;1.563;4,64
143;Arabia Saudita ;30/03/2020;1.330;49;115;0;8;154;1.453;4,31
143;Arabia Saudita ;29/03/2020;1.225;29;66;4;8;96;1.299;3,85
143;Arabia Saudita ;28/03/2020;1.162;2;37;1;4;99;1.203;3,57
143;Arabia Saudita ;27/03/2020;1.066;2;35;0;3;92;1.104;3,28
143;Arabia Saudita ;26/03/2020;976;4;33;1;3;112;1.012;3,00
143;Arabia Saudita ;25/03/2020;869;1;29;1;2;133;900;2,67
143;Arabia Saudita ;24/03/2020;738;12;28;1;1;205;767;2,28
143;Arabia Saudita ;23/03/2020;546;0;16;;0;51;562;1,67
143;Arabia Saudita ;22/03/2020;495;0;16;;;119;511;1,52
143;Arabia Saudita ;21/03/2020;376;8;16;;;48;392;1,16
143;Arabia Saudita ;20/03/2020;336;2;8;;;70;344;1,02
143;Arabia Saudita ;19/03/2020;268;0;6;;;103;274;0,81
143;Arabia Saudita ;18/03/2020;165;0;6;;;0;171;0,51
143;Arabia Saudita ;17/03/2020;165;4;6;;;53;171;0,51
143;Arabia Saudita ;16/03/2020;116;1;2;;;15;118;0,35
143;Arabia Saudita ;15/03/2020;102;0;1;;;0;103;0,31
143;Arabia Saudita ;14/03/2020;102;0;1;;;17;103;0,31
143;Arabia Saudita ;13/03/2020;85;0;1;;;41;86;0,26
143;Arabia Saudita ;12/03/2020;44;0;1;;;24;45;0,13
143;Arabia Saudita ;11/03/2020;20;0;1;;;1;21;0,06
143;Arabia Saudita ;10/03/2020;19;1;1;;;5;20;0,06
143;Arabia Saudita ;09/03/2020;15;;;;;4;15;0,04
143;Arabia Saudita ;08/03/2020;11;;;;;6;11;0,03
143;Arabia Saudita ;07/03/2020;5;;;;;0;5;0,01
143;Arabia Saudita ;06/03/2020;5;;;;;0;5;0,01
143;Arabia Saudita ;05/03/2020;5;;;;;4;5;0,01
143;Arabia Saudita ;04/03/2020;1;;;;;0;1;0
143;Arabia Saudita ;03/03/2020;1;;;;;0;1;0
143;Arabia Saudita ;02/03/2020;1;;;;;1;1;0
144;Seychelles ;01/04/2020;10;;;;;0;10;10,33
144;Seychelles ;31/03/2020;10;;;;;2;10;10,33
144;Seychelles ;30/03/2020;8;;;;;0;8;8,27
144;Seychelles ;29/03/2020;8;;;;;0;8;8,27
144;Seychelles ;28/03/2020;8;0;0;0;0;1;8;8,27
144;Seychelles ;27/03/2020;7;0;0;0;0;0;7;7,23
144;Seychelles ;26/03/2020;7;0;0;0;0;0;7;7,23
144;Seychelles ;25/03/2020;7;0;0;0;0;0;7;7,23
144;Seychelles ;24/03/2020;7;0;0;0;0;0;7;7,23
144;Seychelles ;23/03/2020;7;;0;;0;0;7;7,23
144;Seychelles ;22/03/2020;7;;;;;0;7;7,23
144;Seychelles ;21/03/2020;7;;;;;0;7;7,23
144;Seychelles ;20/03/2020;7;;;;;1;7;7,23
144;Seychelles ;19/03/2020;6;;;;;2;6;6,20
144;Seychelles ;18/03/2020;4;;;;;0;4;4,13
144;Seychelles ;17/03/2020;4;;;;;1;4;4,13
144;Seychelles ;16/03/2020;3;;;;;1;3;3,10
144;Seychelles ;15/03/2020;2;;;;;0;2;2,07
144;Seychelles ;14/03/2020;2;;;;;2;2;2,07
145;Sudán ;01/04/2020;3;1;2;0;2;0;7;0,02
145;Sudán ;31/03/2020;4;1;1;0;2;1;7;0,02
